date,Mkt.RF,SMB,HML,RMW,CMA,RF,CAT,IBM,MS,BHP,SAM,DD,GE,XOM,CSCO
6/08/2004,-1.59,-0.78,0.8,0.67,-0.42,0.005,0.900830131,-1.816161452,-2.656753785,0.972980823,2.019388244,-2.210282687,-2.196466118,-1.56139787,-3.355072072
9/08/2004,0.02,-0.33,0.01,0.41,-0.04,0.005,-0.256536121,0.083781174,0.320021385,-0.323280038,-1.621069488,0.879707812,1.041489567,0.970483088,0.600318974
10/08/2004,1.39,0.67,-0.43,-0.56,0.17,0.005,1.684053311,1.708840574,2.52384109,1.020164814,0.704228294,1.432238792,0.7507179,-0.594358949,2.024265706
11/08/2004,-0.29,-0.26,0.09,0.9,-0.96,0.005,1.116395834,-1.541411749,-0.604144963,-1.398637034,5.586624157,0.177573082,0.34220298,0.244036121,-11.21176049
12/08/2004,-1.18,-0.44,0.32,0.68,-0.42,0.005,-0.417195367,-1.784243899,-1.282766954,0.647946688,-2.477561064,-1.532618713,-1.849358159,-1.271062081,-2.771757511
13/08/2004,0.1,-0.02,0.14,0.19,0.04,0.005,-0.013969318,2.046828571,0.042343903,1.070671693,4.286069048,-0.956900973,0.881955946,0.804615173,0.392682925
16/08/2004,1.4,0.38,-0.09,-0.61,0.12,0.005,1.548920996,0.130960862,2.445004379,2.159700081,2.573531656,2.995236495,1.277460499,0.377785251,2.050516449
17/08/2004,0.3,0.03,-0.53,-0.61,0.12,0.005,-0.536594151,0.02379697,1.881435096,-0.679725034,0.237902566,0.878835215,-0.496590936,-1.632247627,2.438480809
18/08/2004,1.34,0.68,-0.73,-0.79,0.07,0.005,0.027562845,1.288671776,0.927643452,-0.473333847,4.605189708,1.242253481,1.971715787,1.009283898,1.645914565
19/08/2004,-0.38,-0.25,0.23,-0.05,-0.05,0.005,-1.683042668,-0.282339242,-0.543490804,1.931658523,2.169927973,0,-0.213757992,0.622963729,0.57754935
20/08/2004,0.79,0.92,-0.27,-0.41,0.03,0.005,1.323795793,0.423225767,1.502319709,0.309772326,1.651713117,1.007259437,-0.183580701,0.354211976,-1.158498471
23/08/2004,-0.32,-0.42,-0.3,-0.14,0.19,0.005,-0.263384854,-0.706333654,-0.198993371,-0.516817919,0.833798559,-0.785292049,-0.429741829,-0.576232788,1.57651318
24/08/2004,0.03,0.19,0.15,0.13,-0.1,0.005,1.515210527,0.070840875,-0.739787588,-2.731254129,-3.042198945,0.760860114,0.368412466,-0.311743609,-1.100948545
25/08/2004,0.84,0.07,-0.48,-0.56,-0.05,0.005,0.979444627,0.424115021,2.281652868,-0.2132033,1.953255355,2.296134199,0.489202046,0.755265333,1.828186544
26/08/2004,-0.05,-0.42,0.4,0.43,-0.19,0.005,-0.216808539,-0.447707353,1.961762471,0.2132033,-15.65257609,1.776249527,0,0.132711065,-0.779416416
27/08/2004,0.33,0.46,-0.26,-0.11,0,0.005,-0.0135954,0.294749115,-0.811062927,0.531101426,-5.347465964,0.211045553,-0.061027274,0.418979928,1.552826584
30/08/2004,-0.86,-0.34,0.35,0.49,-0.1,0.005,-1.987035991,-0.637788887,-1.898959619,-2.303904388,2.005866272,-0.211045553,-0.61217624,-0.684530248,-2.285805446
31/08/2004,0.48,0.09,0.15,0.04,-0.15,0.005,0.620904645,0.343039772,0.256604065,1.399332814,-4.052783361,0.491777301,0.673203514,2.126549914,-1.428980731
1/09/2004,0.3,0.53,-0.39,0.02,-0.07,0.005,-0.110112115,-0.556501306,-0.751870881,0.538559258,1.005952699,-0.585689572,0.274106355,0.734810397,1.743770517
2/09/2004,1.09,0.23,-0.26,0,-0.14,0.005,0.768207069,0.414682492,1.771670036,0.855614796,2.115770976,0.351796411,0.757446669,1.156064396,1.094036549
3/09/2004,-0.45,-0.12,0.4,0.81,-0.38,0.005,0.517897151,-0.21302375,-0.488976661,-1.502150401,-2.252347365,0.257266785,-0.879203419,0.170189692,-2.89112394
7/09/2004,0.73,0.38,-0.02,0,-0.03,0.005,2.523655116,0.684870896,3.316914194,-0.75963403,5.71077469,1.299295325,1.511063508,0.191067879,1.587349995
8/09/2004,-0.48,-0.4,0.02,-0.12,-0.14,0.005,-0.31867039,1.042032344,-0.991222431,-0.163536305,0.686109038,-1.603400697,0.955237967,-0.169841458,1.355579117
9/09/2004,0.34,1.13,-0.29,-0.69,0.48,0.005,-0.439820027,0.673220907,-0.460830091,0.217973707,2.531780798,0.514033244,0.592391215,0.86728881,3.160300288
10/09/2004,0.53,0.05,-0.58,-0.67,0.25,0.005,0.30677335,0.369516706,1.88735308,0.217499615,-1.80791134,-1.313641022,0.059072866,-0.231951312,2.62458468
13/09/2004,0.3,0.39,-0.48,-0.4,-0.04,0.005,1.138589825,-0.31164447,-1.349895316,0.108595574,-0.425174969,-0.520839313,-0.384461763,0.274031867,-1.03171553
14/09/2004,0.19,-0.47,-0.09,-0.12,-0.15,0.005,-0.316434968,0.265583543,-0.11493589,1.454376467,1.522232386,-0.118759962,0.207206628,-0.06320761,0.492605033
15/09/2004,-0.67,0.26,0.4,0.51,-0.48,0.005,-1.423161463,-0.404462858,-1.020892321,-1.617359974,1.085152552,0.166188869,-0.861188384,-0.084270263,-3.959428146
16/09/2004,0.36,0.54,0.25,-0.21,0.22,0.005,0.25418456,-0.289870039,1.154963776,2.416307122,0.661980076,1.01501018,0,0.252712332,0.153228753
17/09/2004,0.35,-0.53,0.02,-0.11,-0.04,0.005,1.695872329,-0.442214525,-1.542920862,2.77284111,-0.20639429,-0.423619746,2.036984383,1.709777547,-2.219381933
20/09/2004,-0.51,0.15,0.05,-0.36,0.12,0.005,-0.315802312,-0.046675867,-0.95696239,0.103184758,-0.331126117,0.798668712,-0.029238291,-0.331307767,0.728001682
21/09/2004,0.66,0.4,-0.05,0.09,-0.17,0.005,0.591272278,0.023358886,2.74834536,2.141822841,0.702337086,0.070184773,0.728144378,2.620418147,1.797249843
22/09/2004,-1.37,-0.41,0.48,0.1,0.01,0.005,-1.278930801,-1.658577274,-7.243496933,-0.455142695,-1.618632525,-1.175920669,-1.549965915,-1.281151421,-3.574586507
23/09/2004,-0.37,0.32,0.01,-0.43,0.25,0.005,-1.147762682,-0.511328228,1.628694914,1.309165528,0.334169066,-1.285724949,-0.923313361,-2.277062562,-0.316966436
24/09/2004,0.14,-0.08,0.38,0.59,-0.4,0.005,0.348414965,0.653567593,1.024637366,-0.954987967,1.119646778,2.227579533,-0.02994795,0.14646714,-2.681118497
27/09/2004,-0.71,-0.57,0.36,0.45,-0.28,0.005,-0.455826623,-0.320295705,-2.550732335,-0.557100276,0,0.607474954,-0.871760455,0.271407485,-1.975932324
28/09/2004,0.63,0.63,-0.25,0.13,-0.24,0.005,3.278083131,0.379497993,0.16388915,4.953931468,0,2.766843749,0.572019704,1.181506176,0.166183197
29/09/2004,0.5,0.54,-0.64,-0.36,-0.05,0.005,4.575143589,0.590074527,1.32179996,0.962015145,4.199248284,2.257951258,0.419381964,-0.786139009,1.31942388
30/09/2004,0.06,0.26,0.6,-0.71,-0.44,0.005,-0.062159219,0.890378075,-0.404855792,-0.672402004,-0.356506602,0.86696763,0.387891595,0.373175199,-1.153570855
1/10/2004,1.48,0.45,-0.12,-0.65,0.47,0.005,0.186353939,1.136547421,2.523671503,2.051095521,1.065721553,0.419631744,1.154719875,1.152014768,4.48362712
4/10/2004,0.38,0.32,-0.32,-0.36,0.42,0.005,0.803162147,0.506068823,0.079048499,-0.236359963,0.391853957,-0.154384034,0.440555191,0.061357477,0.158353914
5/10/2004,-0.11,-0.15,0.07,0.31,0.07,0.005,-1.089007568,0.183402745,-2.157458351,2.338751946,-2.094520314,0.220529125,-0.205353349,0.814329066,0.735652901
6/10/2004,0.69,0.14,0.11,-0.02,-0.1,0.005,0.780886536,0.821145517,0.364688964,1.011941198,-0.641035849,2.092445783,0.964549239,1.429320034,2.226342516
7/10/2004,-1.05,-0.51,0.37,0.31,0.03,0.005,-1.242278216,-0.706721156,-1.179839704,-0.642764297,-0.564286071,-2.004396456,-1.258657348,-0.581343583,-2.06938216
8/10/2004,-0.8,-0.35,0.63,0.55,-0.18,0.005,-0.626972649,-0.815519101,-1.173183285,0.41369897,0.080808085,-0.773241604,-0.620420603,0.20085808,-1.846542613
11/10/2004,0.23,0.16,-0.45,-0.12,-0.18,0.005,-0.113298826,-0.092256399,1.029847184,-0.183665728,-0.24261637,-0.310944893,0.767607067,-0.100414992,1.059332288
12/10/2004,-0.23,-0.01,0.27,0.14,-0.15,0.005,0.41471085,-0.729931797,0.204713875,-1.481518859,-0.609147061,-0.535391693,0.058790655,-0.847125198,0.943932051
13/10/2004,-0.75,-0.44,-0.28,-0.29,0,0.005,-0.81847818,-1.193114127,-1.131099162,-4.97234813,-2.97665224,-2.124833722,-0.91538774,-1.819147586,-1.578164443
14/10/2004,-0.92,0.11,-0.31,0.59,0.01,0.005,0.517066156,-0.235623619,-2.19559483,0.09802806,-2.507035913,-0.64180221,-0.744382436,0.473262606,-1.44198486
15/10/2004,0.45,0.26,0,0.39,0.09,0.005,1.98026777,0.08255026,1.967760875,0.488508575,0.257838567,1.642043303,0.268634219,0.634475608,-0.593441088
18/10/2004,0.51,-0.08,-0.78,-0.27,-0.2,0.005,0.049294754,1.253195355,1.236132958,-1.077915584,1.024782666,0.923078741,1.008280281,-0.552340834,0.915707399
19/10/2004,-0.92,0.08,-0.45,0.14,0.26,0.005,-0.320979445,3.936806567,-1.277548826,-1.990129123,1.475877517,-2.565122044,-1.366629682,-0.906640653,0.267734062
20/10/2004,0.11,0.52,-0.04,0.05,-0.13,0.005,-0.098927062,-0.617300172,-0.874842695,0.850646364,-1.178952603,-1.319289889,-0.630121614,1.152459354,-1.345904195
21/10/2004,0.37,0.57,0.07,-0.96,0.51,0.005,-4.257093255,-0.813934296,1.865371734,2.994075907,2.633376775,-0.818828143,0.450489271,-0.122815261,0.970840706
22/10/2004,-1,-0.44,0.7,0.45,-0.29,0.005,0.4016443,-0.809192788,-0.783400826,-1.167305718,-0.37197811,2.390773185,-1.266576547,-0.225582953,-1.951214622
25/10/2004,-0.03,0.73,0.52,-0.02,0.03,0.005,1.284689349,1.183045972,-0.497899909,1.264007154,2.130355044,0.503305781,-0.151879653,0.225582953,-1.156134312
26/10/2004,1.36,-0.53,0.71,0.17,-0.37,0.005,1.356603629,0.642535695,2.404292337,1.534046559,0.525568231,1.157163946,2.194551289,1.181315745,0.276453055
27/10/2004,1.39,0.17,-1.1,-0.77,-0.07,0.005,1.735256888,1.117320067,3.922089383,0.521942706,0.442571643,1.52224024,0.947045493,-0.894887336,2.400619866
28/10/2004,0.13,-0.38,-0.09,-0.23,0.27,0.005,-1.584207251,-0.557114086,1.183899097,-4.204544755,-0.200920297,-2.110507387,0.235378712,-0.697010998,2.133414007
29/10/2004,0.18,-0.49,0.26,0.01,0.02,0.005,1.261896212,0.278930504,-1.43806942,2.003498884,1.635779509,1.954912022,0.264082746,1.24709015,1.362632535
1/11/2004,0.06,0.43,-0.06,0.02,-0.22,0.007,1.601246718,0.400346024,2.13026671,0.867078615,-2.809173487,0.554714627,-0.205353349,-0.816053229,0.259990642
2/11/2004,-0.01,-0.16,-0.01,-0.16,-0.14,0.007,0.183088214,0.398669038,-0.076676422,-0.770381444,0.972057086,-0.421314914,0,-0.801998789,0.155613605
3/11/2004,1.17,0.48,-0.06,0.36,-0.24,0.007,2.719144615,0.80367264,1.465680853,2.858698796,1.321340599,1.958482286,0.818991461,1.719566741,-0.05180778
4/11/2004,1.51,-0.52,0.25,0.71,0,0.007,1.916267457,1.285561435,1.612006871,1.769131441,-9.157800809,2.814676436,2.189648246,1.850060859,1.237106041
5/11/2004,0.44,0.17,-0.4,-0.07,0.22,0.007,1.49088292,0.96952694,-0.055797403,-1.487688547,-2.426776935,0.906879013,0.284584982,0.397661342,2.279153541
8/11/2004,-0.13,-0.27,0.03,-0.25,0.07,0.007,-0.183670967,0.289621405,-1.537281109,-1.367620264,-0.492492601,0.188811563,-0.199121914,-0.437500508,0
9/11/2004,0.05,0.7,-0.07,-0.19,-0.01,0.007,1.483042469,0,-1.772624279,1.367620264,0,0.813901012,0.85057624,-1.189427969,-1.107804354
10/11/2004,-0.01,0.59,0.31,0.42,-0.26,0.007,0.485685813,0.256686498,-0.849778687,1.902169099,-1.628999786,0.600971582,-0.282716236,0.727409034,-6.86307588
11/11/2004,0.9,0.11,-0.25,-0.17,0.09,0.007,1.243112481,1.252659872,1.137793755,1.096901056,0.364299128,0.330040446,1.349874457,-0.020123033,1.613806015
12/11/2004,0.86,0.01,-0.15,0.41,0.05,0.007,0.133460881,0.557630416,1.861774329,0.453504315,-0.181988225,1.634021206,1.249110908,1.518804442,2.737008813
15/11/2004,0.07,0.23,-0.25,-0.56,-0.01,0.007,-0.311690971,0.627444058,0.131630373,0.361358907,-0.045538602,-0.936328957,-0.414642242,-1.680003693,1.494497565
16/11/2004,-0.66,-0.22,0.3,-0.32,0.23,0.007,0.211607594,-1.079615744,-1.305495042,-1.544788865,-0.319425323,-0.841952348,0,-0.343532605,-0.873403633
17/11/2004,0.64,0.26,-0.13,-0.51,0.4,0.007,1.106455439,0.598921892,1.361859594,3.021616908,-3.062884579,0.739689072,0.690160207,1.186999366,0.822249018
18/11/2004,0.05,-0.25,0.04,-0.17,0.16,0.007,0.614309302,-0.377859265,0.65537367,-1.206672715,0.047118965,0.977792472,1.311812129,0.100017177,-0.102431085
19/11/2004,-1.11,-0.09,0.76,0.27,-0.13,0.007,-1.387534067,-0.685833757,-2.494483045,2.442928179,1.263765942,-0.916395482,-1.5321603,0.657162141,-2.647448137
22/11/2004,0.6,0.52,0.43,0,0.12,0.007,-0.08877039,0.69632182,-0.594952376,-1.458587683,2.298951822,1.280616133,-0.497536402,1.046476276,0.733739914
23/11/2004,0.06,0.38,0.34,0.14,-0.29,0.007,0.873003116,0.17859276,-0.869962409,3.843257269,-2.252451008,0.262225405,-0.778831929,0.568066208,-0.786340613
24/11/2004,0.47,0.29,0.12,-0.31,0.09,0.007,1.279044515,0.188778442,-0.291681877,1.0654407,0.787223329,0.822583182,-0.475833702,0.564815446,1.09914633
26/11/2004,0.12,0.2,0.2,-0.13,0.14,0.007,0.800636885,-0.77825479,-0.448958475,2.965341609,-2.475027108,0.736539642,-0.562755905,0.310242867,0.104134503
29/11/2004,-0.21,0.81,-0.18,-0.26,-0.06,0.007,-1.783073446,0.820120306,0.01961791,-0.619229669,0.377537022,0.750841627,-0.395832499,-0.54364949,-1.519564049
30/11/2004,-0.37,0.21,0.16,0.23,-0.14,0.007,0.426931996,-1.328134998,-0.745986598,-1.628058088,2.55768877,-0.651703043,0.169783012,-0.233903467,-1.008250823
1/12/2004,1.48,-0.05,-0.75,-0.34,-0.08,0.007,1.194363696,1.725301053,2.394724337,0.71296104,-1.200942812,1.083854407,1.849355829,-0.195243251,2.110874653
2/12/2004,-0.07,0,-0.63,-0.41,0.17,0.007,-0.997967209,-0.125255768,0.307347548,-2.154280097,2.749948657,-2.13956266,-0.222323832,-1.934498053,0.260774782
3/12/2004,0.04,-0.17,0.09,-0.23,0.26,0.007,-0.886961757,1.369013081,1.767961372,1.777438414,-2.56425222,-0.361061685,-0.306563391,0.199103382,1.190770431
6/12/2004,-0.13,-0.4,0.03,-0.34,0.23,0.007,-0.385656448,0.605918574,0.376133939,-1.905610287,0.693323817,0.660973665,-0.447545551,-0.258972508,1.987336772
7/12/2004,-1.16,-0.88,0.38,0.19,-0.08,0.007,0.275646061,-1.620498992,-1.189752369,-2.730409101,-0.972000269,-2.855312038,-1.01437956,-0.881365638,-0.455087523
8/12/2004,0.46,0.39,-0.44,0.5,-0.57,0.007,-0.209450144,0.570638741,-0.018987736,-1.594347948,1.293922828,-0.185044493,1.126435699,0.641771389,0.354146854
9/12/2004,0.44,-0.78,0.15,0.1,-0.08,0.007,0.92257746,0.885866127,-0.228253485,-0.671882996,-1.061639327,0.472208156,0.864376635,0.597968197,-2.040902121
10/12/2004,-0.01,0.5,0.15,-0.05,0.07,0.007,0.163876949,-0.865191592,2.240914699,-0.044961341,-0.232283501,-0.205026994,1.843009371,-0.338382453,0.103071622
13/12/2004,0.86,0.04,-0.12,-0.1,-0.19,0.007,2.543252362,-0.227782876,1.295175397,2.83709779,0.741430644,1.203717059,2.130291193,1.03154274,-0.775387116
14/12/2004,0.45,0.49,-0.17,-0.08,0.03,0.007,-0.298425838,0.887701726,0.568230264,0,-1.067543209,-0.630651622,-0.267148007,-0.019750749,0.051878481
15/12/2004,0.33,0.4,0.46,-0.37,0.19,0.007,1.251522738,0.020548561,1.487711591,0.305416883,-1.979329463,1.33794209,0.026733288,-0.296537679,0.620437013
16/12/2004,-0.28,-0.48,0.28,0.23,0.22,0.007,-0.094928429,0.12319566,-1.23214117,0.043570697,0.190199777,-0.78844645,-0.751703951,-0.815000039,0
17/12/2004,-0.55,0.57,0.4,-0.06,0.21,0.007,-0.581948092,-1.291015741,-1.358328049,1.470011758,1.929017798,0.485923751,-0.974799012,-0.600587241,-2.136023022
20/12/2004,-0.13,-0.56,0.33,0.33,0.08,0.007,0.116651436,0.36317489,-0.853756619,1.236941337,-0.046599861,1.084808588,0.974799012,2.498570403,0.31545917
21/12/2004,0.92,0.28,-0.06,-0.02,0.1,0.007,2.004221393,0.485622371,1.571894112,1.179936114,-0.936779662,0.716699157,0.161561845,1.226345015,1.614195905
22/12/2004,0.39,0.02,-0.16,0.02,-0.09,0.007,0.920270235,0.60626552,1.058602051,-1.349671452,-2.381064869,0.652495618,-0.298108766,-0.776871657,-0.206853016
23/12/2004,0.09,0.19,-0.23,-0.03,-0.12,0.007,0.164597828,0.112664009,-0.018106648,0.550491687,1.909365882,0.059146777,-0.190218035,1.317084559,0.670646796
27/12/2004,-0.45,-0.26,0.01,-0.33,0.2,0.007,-1.251249551,-0.225385776,-0.400304846,0.253073057,-0.997865229,-0.434312884,-0.545433993,-2.11967583,-0.774215741
28/12/2004,0.83,0.77,-0.2,0.09,-0.27,0.007,2.436239176,0.817160592,0.67224292,1.67088547,2.639168194,-0.674858696,0.327654336,0.333578025,-0.207452929
29/12/2004,0.01,-0.08,0.03,-0.04,-0.06,0.007,0,-0.122184421,0.03623093,-0.581629394,-2.448333217,0.25035719,-0.354967052,0.156596386,0.259258102
30/12/2004,0.04,-0.01,-0.01,-0.15,0.12,0.007,-0.948932671,0.122184421,0.018121242,-0.752818533,0.854300402,-0.200273011,0.109340691,-0.195835906,0.568056357
31/12/2004,-0.14,-0.01,0.21,-0.05,0.13,0.007,-0.030775454,0.284421062,0.487482766,0.836130917,0.518502222,-0.784596275,-0.273589361,0.449719467,-0.516292586
3/01/2005,-0.97,-0.63,-0.07,0.37,-0.08,0.008,-2.534128566,-0.845521646,0.682113427,-1.933654433,-1.515893511,-0.101049262,0.24628972,-2.308934669,0
4/01/2005,-1.3,-0.51,0.46,0.85,-0.52,0.008,-1.110555032,-1.079967504,-1.079121662,-3.939052414,1.703770508,-2.187121568,-1.209795088,-0.681051849,-4.013190271
5/01/2005,-0.51,-1.14,0.01,0.05,-0.17,0.008,-1.93308297,-0.207047759,-0.58036991,0.308578618,0.841131147,-1.017794981,-0.610434851,-0.523979508,0.0538322
6/01/2005,0.34,-0.03,0.14,0.49,-0.16,0.008,1.463960051,-0.31138576,2.336962711,1.094328989,-1.076033774,1.141704697,0.803885563,1.264927872,1.496581434
7/01/2005,-0.22,-0.85,-0.09,-0.15,-0.01,0.008,-0.213932134,-0.437506711,-0.391657675,-0.087122419,0.141015296,-0.953916515,-0.609278742,-0.660589841,-0.692037644
10/01/2005,0.42,0.29,0.14,-0.01,-0.2,0.008,-0.925259569,-0.104431163,-0.017790091,0.087122419,0.375059025,1.468639133,-0.250322334,0.380875874,0
11/01/2005,-0.68,-0.3,0.38,0.9,-0.17,0.008,-1.393132824,-0.713276066,-1.076287686,1.211628941,-2.944186945,-2.074787129,-1.430399876,-0.260448195,-0.428278318
12/01/2005,0.38,-0.1,-0.09,-0.22,0.11,0.008,1.230937245,0.220779596,0.18105458,1.663465827,12.57299986,1.353462939,0.787867706,1.473539274,1.543833076
13/01/2005,-0.77,0.24,0.39,0.06,0.01,0.008,0.528993288,-0.801427749,0.39722929,-0.764290923,0.424080364,0.103387967,-1.269278885,-0.079105107,-0.795575442
14/01/2005,0.66,0.5,0.05,-0.22,0.17,0.008,0.889901553,-0.371264707,1.021774871,1.858138583,1.136141006,2.831384127,0.819848771,1.023443303,0.531083786
18/01/2005,0.97,0.18,-0.22,-0.07,-0.13,0.008,-0.807299739,0.846556239,0.675426841,-0.251367846,1.288727071,0.360912071,1.231111685,0.838447302,-0.744279507
19/01/2005,-0.97,-0.05,0.44,0.44,-0.31,0.008,-1.108469704,-1.914932017,-1.82342894,-0.378178271,-0.829531941,-1.410771207,-1.456600608,-0.8776044,-3.198974231
20/01/2005,-0.77,-0.14,0.02,0.29,0.32,0.008,-1.575009242,-0.107431534,-1.051865308,-0.210774092,0.415632344,-0.284566292,-0.197739749,-0.648509268,0.932294566
21/01/2005,-0.56,0.35,0.16,-0.2,-0.11,0.008,-0.94812388,-0.668946887,-0.676888394,2.746753357,-1.715164333,-0.632960898,-0.680817716,-0.55362044,-1.706641064
24/01/2005,-0.49,-0.68,0.6,0.53,-0.16,0.008,-1.251705474,-0.640740342,-0.755409837,2.593321287,-1.487810622,-1.423442518,0.369353334,1.358726094,-1.45415031
25/01/2005,0.34,0.1,-0.43,0.1,-0.14,0.008,2.665003438,0.434870809,0.608506317,-0.762910017,-1.293125806,1.197870623,1.240206681,0.39033546,-1.361343451
26/01/2005,0.62,0.94,-0.17,-0.35,0.01,0.008,0.682693802,-0.260645354,-0.423772435,0.682881684,-0.434774598,0.061608088,-0.590018108,0.718296336,1.022725149
27/01/2005,0.08,0.09,0.15,-0.02,0.14,0.008,-5.180111973,0.03262703,-0.77832619,1.864005132,1.298715195,-0.370046832,0.337516663,0.096681205,2.732253215
28/01/2005,-0.3,-0.23,0.15,0.22,-0.04,0.008,1.080580635,0.984441902,1.146909301,-1.664054258,2.631735021,1.268689352,0.392386413,-0.93190282,-1.552134855
31/01/2005,0.97,0.86,0.14,-0.2,-0.11,0.008,1.857778188,0.568940813,2.882453282,1.938721496,-1.052862914,1.051809516,1.057355997,0.641560877,0.779078801
1/02/2005,0.69,0,0.21,0.56,-0.16,0.009,1.138285415,0.469876094,2.279042319,2.667888272,-2.442812705,2.228478008,0.414281414,3.185178091,0.497669002
2/02/2005,0.36,0.29,0.11,0.18,0.14,0.009,0.982717592,0.467685931,-0.314875049,1.100352926,0.519261239,1.387423315,-0.082715329,1.231369312,0.110248947
3/02/2005,-0.27,-0.11,0.36,0.09,-0.01,0.009,0.864304794,-0.809176359,0.192564449,-1.520944216,1.115891408,-0.740145107,-0.497798355,1.088066425,-3.532708554
4/02/2005,1.12,0.1,-0.46,-0.36,0.05,0.009,0.108887226,1.031640769,2.589467178,-0.76923984,1.608836598,1.127514891,0.497798355,1.402501159,2.145711805
7/02/2005,-0.11,0.1,-0.07,-0.13,0.09,0.009,-0.589320808,0.021157283,-1.045011242,1.342297143,0.586274711,-0.270996743,-0.055214737,0.198675235,1.442044658
8/02/2005,0.08,0.23,-0.14,-0.12,0.12,0.009,0.131214923,-0.233421338,0.908586486,-1.303680033,0,-0.993463515,0.550564886,1.172156158,0.439565977
9/02/2005,-1,-1.09,0.77,0.13,-0.25,0.009,-0.922426958,-1.530822735,-0.736514556,-1.595046455,-0.544280168,-1.578554575,-0.937724957,-0.431183945,-3.401521779
10/02/2005,0.35,-0.32,0.1,0.17,-0.37,0.009,1.554451879,0.064670855,1.196169518,2.78436456,0,2.552681751,-0.110859496,1.430117515,-0.283966539
11/02/2005,0.77,0.38,-0.31,-0.47,0.33,0.009,0.779093039,0.580476624,2.433227263,0.608387172,0.293435555,0.135590546,0.498019567,-0.409098665,0.680286001
14/02/2005,0.09,-0.03,0.1,0.06,0.09,0.009,-0.605448517,0.288967593,-0.082911489,1.392816422,1.413161535,1.250636837,0.248131787,1.2750699,1.513874112
15/02/2005,0.28,-0.38,0,-0.13,0.15,0.009,-0.783832575,0.808924045,-0.448964785,1.851906007,-0.662528303,2.343273168,0.192573132,0.158247821,-0.278617649
16/02/2005,0.07,0.51,0.36,-0.06,-0.1,0.009,1.130247002,0.306966824,-0.451023336,2.500606204,0.95100574,0.614449908,-0.468247499,2.703810739,-1.178793525
17/02/2005,-0.79,-0.32,0.24,0.1,0.03,0.009,-0.781094125,-0.923714203,-0.201123105,1.032578965,0.287659948,-0.595771548,-0.525962028,-0.600312144,-1.47895004
18/02/2005,0.01,-0.15,-0.08,0.16,0.17,0.009,-1.073040946,-0.51336148,-3.3433033,1.197179702,-1.947444973,0.1679213,-0.417206987,2.178064849,-0.863367588
22/02/2005,-1.47,-0.34,-0.11,-0.05,-0.04,0.009,-1.530833117,-1.023729372,-1.344672865,-0.280356884,0.874827473,-1.578416634,-1.488184142,-1.971823596,0.057816897
23/02/2005,0.53,-0.11,0.15,0.23,-0.07,0.009,1.111637348,-0.238560096,0.263365378,2.735130246,-0.24917787,2.893342615,-0.22654682,1.988628855,-0.173461429
24/02/2005,0.83,0.25,-0.25,0.31,-0.18,0.009,2.941079437,0.58456062,-0.562658012,0.170604351,0.414942513,1.913494206,1.416458078,2.837218789,-0.580376599
25/02/2005,0.97,0.48,0.34,0.22,-0.15,0.009,1.76618784,0.17257752,1.661288437,2.95623142,-1.41787616,1.504835689,0.196729851,3.425062528,0.116317266
28/02/2005,-0.61,0.23,0.04,0.41,0.16,0.009,0.242251157,-0.237330318,-2.085428095,1.804187489,-0.463052816,-1.957134679,-1.186162917,0.078992734,1.270962511
